"Row-names","Symbol","CONTROL-EIDD___log2FoldChange","CONTROL-EIDD___padj","data","EIDD_1","EIDD_2","EIDD_3","EIDD_4","CONTROL_1","CONTROL_2","CONTROL_3","CONTROL_4"
"ENSMAUG00000020200","Kcnj2",0.513447069764289,0.109295451438595," ",6.55453491282937,7.02543485591177,6.41209128389109,6.02690536650322,7.03854795365465,7.10151826925178,7.09968644805308,7.0122556406763
"ENSMAUG00000020201","Cyp7b1",-0.0218642409725295,0.953269336592026," ",7.4198554058007,7.90738617286671,7.20786050034375,7.42277508787982,7.36385644946676,7.22570832780123,7.57870283526804,7.72375886103077
"ENSMAUG00000020202","",-1.30859007322579,0.336875793464303," ",3.16356896794012,3.47733753922495,3.93071809328378,2.78962750796644,2.42908083184088,2,3.38089758721043,2.34973273594636
"ENSMAUG00000020204","Desi1",-0.191407143314357,0.469393598953448," ",7.50110818137571,7.07914258463466,7.49811136049299,7.42277508787982,7.1553262628025,7.20171086012971,7.19227548933569,7.22824776409387
"ENSMAUG00000020205","Atg4d",-0.0629559805383372,0.855992621113057," ",8.54653495633589,8.46202529435148,8.81111943931442,8.28973446995368,8.37662021178962,8.16965753729612,8.87749135996535,8.3514059397485
"ENSMAUG00000020206","Atp10b",0.593992939565772,0.697413746420706," ",3.04470928685709,2.97144289945073,2.48725834978792,2.44817576836,3.62211181757631,2,3.30486819145657,2.63101025628191
"ENSMAUG00000020207","",0.755406386044549,0.664117639696547," ",2.43756532902628,3.24645212391988,3.14099805164452,2,2,4.23378116106519,2.84972049846328,3.06853195473179
"ENSMAUG00000020208","Plekhn1",0.66652189118101,0.238410671114428," ",5.01548641008441,6.22544339430473,5.70634858559806,4.42539713872366,5.95863586793698,5.80351431860606,5.9359348675073,6.66760170685189
"ENSMAUG00000020209","Tfpt",0.193613578689367,0.541500582751014," ",7.42581340240636,7.01322333125656,7.70115708795286,7.59576697129491,7.49152248258051,7.42541621943766,7.71345948751888,7.85262758741082
"ENSMAUG00000020210","Brms1l",0.0996305839166814,0.732036276398579," ",7.78223354020648,7.61588809376647,7.65588842456958,7.93337947626392,8.00869118403121,7.78973502619156,7.54191615265834,8.00829341205358
"ENSMAUG00000020211","Ncf2",1.82394208205339,6.59961454367391e-12," ",9.39890645437386,9.63009526114198,9.45922269685031,9.37849927565333,11.2210212033918,11.1010312861791,10.6919995305235,11.8803209426159
"ENSMAUG00000020212","Klhl12",-0.136129990488418,0.528137328415755," ",8.79691628512225,8.71669254118107,8.83162069736992,8.8775049338876,8.58356252247813,8.83240105480673,8.46871742695559,8.79803057648646
"ENSMAUG00000020213","Slc16a13",-0.651467416833349,0.117308118170356," ",6.99211435355153,6.65290373054897,7.16810947367491,6.4679455318425,6.08178896016478,5.52276877526435,6.84168311130277,5.98308706834737
"ENSMAUG00000020214","Slc9a3r1",0.818830284919781,0.000217883485953913," ",9.29043460641096,9.04827085411812,9.56555218774062,9.31059443246197,10.2662650860237,10.3771098888258,9.76363457907368,10.0522900779362
"ENSMAUG00000020216","Kirrel2",-1.03779464290967,0.284260220250114," ",4.18369888570208,3.5467593551756,4.07526823067219,3.96883259495259,3.62211181757631,2,3.76827125479663,2.63101025628191
"ENSMAUG00000020217","Unc119b",0.662521872893766,0.0802333679455704," ",5.98925789292456,5.66298766611195,6.86416095359323,6.31790677362656,6.84348344501683,7.10151826925178,6.72254646841754,6.96234998322908
"ENSMAUG00000020218","",-0.39037515433207,0.681455449284337," ",5.22132750066165,5.02456375684807,4.00480279667434,5.11279935299914,5.04856500136489,5.26931049589612,4.36301704394156,2.63101025628191
"ENSMAUG00000020219","Lgi2",1.16612422405233,0.00892428883047698," ",5.01548641008441,5.59906025134876,4.54135162661545,5.53170674201917,6.67765823578729,6.57526294976318,5.64356859395465,6.19238716045974
"ENSMAUG00000020220","Nkap",0.117310311459985,0.776903086257224," ",7.29521689941206,6.89174791461267,6.77170012999939,7.04699892819173,7.30186857767041,7.15248416449154,6.51888010918308,7.4253133858802
"ENSMAUG00000020222","Gosr2",0.480501307773259,0.0162482623574466," ",7.95697804039346,8.23636680974372,8.32101647961617,8.00059340176801,8.62465498656208,8.52914528307567,8.50101888887792,8.78373379874564
"ENSMAUG00000020223","Rab42",1.03643269053731,0.277705383866285," ",3.04470928685709,3.5467593551756,2.85084493794246,2.78962750796644,4.46018726986392,3.15998464117839,3.65033781391316,3.40378427043871
"ENSMAUG00000020224","Ahcyl2",-0.742277348028247,0.000504507397924684," ",9.64476539540638,9.38913906492723,9.41914423069342,9.47027652160428,8.94973250616784,8.47009892390481,8.98645795670837,8.46776082946791
"ENSMAUG00000020225","Rnh1",0.601577637585464,0.00352261581990124," ",9.90147598182048,9.96490327678547,9.93947452777833,9.60865687427907,10.4532413348605,10.3085434719997,10.23684279484,10.7828930773789
"ENSMAUG00000020228","Mmp19",2.91505582895052,7.76674010703194e-10," ",7.9487256680876,7.72098924426746,7.56697983378143,7.83552906546975,10.5173786745289,11.4080866016354,8.52005822444782,10.9361853831671
"ENSMAUG00000020230","",0.385588802994664,0.110151514033108," ",7.43174689502614,7.81543885019599,7.31366743578593,7.63859756947091,7.90409472011813,7.97102672039795,8.10114853599075,7.76072551729263
"ENSMAUG00000020231","Tlk1",-0.0276145123057483,0.928473754812202," ",10.0085710118288,10.1435827927993,9.67879422008452,10.3757409047349,9.92138708698694,10.1854669966521,9.8630826853589,10.1846821325408
"ENSMAUG00000020232","Sub1",0.398021809908876,0.140832777041811," ",9.31471903230641,9.13394730471917,9.2293937753199,9.63533740700195,9.6771473499987,9.97506694712503,9.23202672863336,9.95197095281914
"ENSMAUG00000020233","Atp7a",-0.157939890601306,0.462717324232547," ",9.99260349446477,10.3741263901435,9.87673761110556,10.140832028648,9.85170740613073,9.98564600528536,9.984570698294,9.97888930134871
"ENSMAUG00000020234","Shld1",-0.435500522035958,0.422042702012927," ",5.07735484177858,5.56600191572395,5.43876817154133,4.42539713872366,4.70973353203678,5.17385949806827,4.89087739438006,4.56993860475298
"ENSMAUG00000020236","Espn",-0.990129182087294,0.0328368313754135," ",6.46478939592793,6.29770389314497,6.94165122208128,7.15420381140818,5.82398052861155,5.26931049589612,6.4934171106327,5.07155029541837
"ENSMAUG00000020237","Chad",-1.10253843185751,0.0411830169619771," ",6.6593940519691,6.45945509577973,7.35674090122381,5.81918845597579,5.85884084305546,4.96162845445642,6.29154331294351,4.81457907550514
"ENSMAUG00000020238","Arhgef26",-0.926746483395674,0.00485781636075848," ",10.6166228850299,10.1152977083959,11.0159365189373,10.8120829023124,9.72517062742914,9.20255713286837,10.3350787157597,9.47968305130278
"ENSMAUG00000020239","",-0.22351797702834,0.765449058963548," ",4.84810616054433,5.09578070097031,5.72838233734248,5.78146374427977,5.95863586793698,5.4431297271095,4.78292142075381,4.10161457673107
"ENSMAUG00000020240","Dse",0.379313769619855,0.125384875574909," ",8.77840940252101,8.94919309309986,8.90358703310466,8.38085018527981,9.34964601025152,8.9594809464921,8.9099317975385,9.32290364812731
"ENSMAUG00000020241","Lhfpl2",0.408383919150966,0.165790490253592," ",8.21613650242121,8.62737940720103,7.97438891795653,8.17075107890992,8.84060378001563,8.79279020787002,8.15085586553297,8.826205992321
"ENSMAUG00000020243","Hdac7",-0.743343424227743,0.0497694252630833," ",10.3101808955068,10.3753195454342,11.1279222346992,10.0062574711985,9.64005084895851,9.07626756655933,10.3605354283159,9.72948404705789
